
# Nb pts=450
# nb clusters=9
136.000000 129.000000 0 
132.000000 137.000000 0 
133.000000 142.000000 0 
108.000000 158.000000 0 
169.000000 152.000000 0 
115.000000 155.000000 0 
162.000000 174.000000 0 
114.000000 185.000000 0 
144.000000 180.000000 0 
151.000000 178.000000 0 
155.000000 140.000000 0 
146.000000 150.000000 0 
160.000000 127.000000 0 
132.000000 172.000000 0 
141.000000 136.000000 0 
148.000000 144.000000 0 
111.000000 166.000000 0 
84.000000 147.000000 7 
119.000000 108.000000 8 
108.000000 151.000000 0 
141.000000 131.000000 0 
168.000000 109.000000 0 
134.000000 160.000000 0 
136.000000 163.000000 0 
122.000000 140.000000 0 
150.000000 156.000000 0 
139.000000 150.000000 0 
150.000000 174.000000 0 
132.000000 148.000000 0 
159.000000 145.000000 0 
150.000000 144.000000 0 
160.000000 122.000000 0 
84.000000 140.000000 7 
172.000000 133.000000 0 
171.000000 142.000000 0 
134.000000 141.000000 0 
164.000000 167.000000 0 
144.000000 146.000000 0 
124.000000 156.000000 0 
154.000000 141.000000 0 
141.000000 151.000000 0 
177.000000 110.000000 0 
123.000000 137.000000 0 
107.000000 144.000000 0 
150.000000 147.000000 0 
187.000000 146.000000 0 
133.000000 125.000000 0 
145.000000 151.000000 0 
176.000000 116.000000 0 
198.000000 137.000000 0 
145.000000 122.000000 0 
167.000000 156.000000 0 
143.000000 121.000000 0 
176.000000 145.000000 0 
149.000000 152.000000 0 
147.000000 130.000000 0 
138.000000 134.000000 0 
139.000000 130.000000 0 
130.000000 155.000000 0 
200.000000 130.000000 0 
200.000000 132.000000 0 
181.000000 163.000000 0 
187.000000 135.000000 0 
215.000000 196.000000 0 
157.000000 110.000000 0 
198.000000 179.000000 0 
230.000000 156.000000 0 
237.000000 156.000000 0 
217.000000 169.000000 0 
211.000000 133.000000 0 
204.000000 170.000000 0 
209.000000 172.000000 0 
171.000000 158.000000 0 
191.000000 151.000000 0 
237.000000 179.000000 0 
166.000000 190.000000 0 
244.000000 182.000000 0 
213.000000 146.000000 0 
225.000000 163.000000 0 
204.000000 163.000000 0 
201.000000 155.000000 0 
195.000000 127.000000 0 
230.000000 152.000000 0 
237.000000 176.000000 0 
205.000000 187.000000 0 
245.000000 166.000000 0 
226.000000 162.000000 0 
214.000000 185.000000 0 
171.000000 170.000000 0 
195.000000 146.000000 0 
250.000000 146.000000 0 
286.000000 125.000000 8 
269.000000 126.000000 0 
248.000000 141.000000 0 
274.000000 148.000000 0 
272.000000 135.000000 0 
218.000000 132.000000 0 
264.000000 147.000000 0 
234.000000 163.000000 0 
272.000000 149.000000 0 
209.000000 114.000000 0 
284.000000 155.000000 0 
240.000000 159.000000 0 
250.000000 124.000000 0 
257.000000 148.000000 0 
257.000000 121.000000 0 
279.000000 153.000000 0 
243.000000 117.000000 0 
280.000000 103.000000 0 
223.000000 104.000000 0 
289.000000 112.000000 0 
272.000000 142.000000 0 
242.000000 172.000000 0 
236.000000 161.000000 0 
241.000000 133.000000 0 
258.000000 122.000000 0 
247.000000 124.000000 0 
249.000000 187.000000 0 
238.000000 113.000000 0 
262.000000 163.000000 0 
251.000000 134.000000 0 
224.000000 135.000000 0 
240.000000 133.000000 0 
235.000000 134.000000 0 
247.000000 68.000000 0 
264.000000 131.000000 0 
271.000000 125.000000 0 
220.000000 108.000000 0 
234.000000 133.000000 0 
273.000000 122.000000 0 
246.000000 133.000000 0 
236.000000 119.000000 0 
271.000000 142.000000 0 
244.000000 101.000000 0 
256.000000 147.000000 0 
229.000000 136.000000 0 
213.000000 136.000000 0 
218.000000 140.000000 0 
237.000000 116.000000 0 
266.000000 116.000000 0 
234.000000 87.000000 0 
234.000000 150.000000 0 
258.000000 103.000000 0 
254.000000 137.000000 0 
250.000000 115.000000 0 
254.000000 124.000000 0 
273.000000 180.000000 0 
223.000000 143.000000 0 
239.000000 136.000000 0 
256.000000 110.000000 0 
120.000000 201.000000 0 
131.000000 195.000000 0 
136.000000 210.000000 0 
149.000000 223.000000 0 
116.000000 209.000000 0 
143.000000 201.000000 0 
115.000000 192.000000 0 
130.000000 202.000000 0 
123.000000 166.000000 0 
146.000000 175.000000 0 
114.000000 213.000000 0 
130.000000 197.000000 0 
150.000000 213.000000 0 
85.000000 188.000000 0 
102.000000 170.000000 0 
137.000000 188.000000 0 
111.000000 182.000000 0 
107.000000 173.000000 0 
122.000000 159.000000 0 
82.000000 197.000000 0 
148.000000 194.000000 0 
109.000000 179.000000 0 
142.000000 217.000000 0 
142.000000 228.000000 0 
107.000000 195.000000 0 
100.000000 191.000000 0 
84.000000 165.000000 7 
106.000000 201.000000 0 
125.000000 189.000000 0 
133.000000 227.000000 0 
108.000000 250.000000 0 
128.000000 212.000000 0 
99.000000 232.000000 0 
79.000000 228.000000 0 
111.000000 229.000000 0 
123.000000 239.000000 0 
104.000000 226.000000 0 
122.000000 230.000000 0 
73.000000 224.000000 0 
117.000000 249.000000 0 
108.000000 277.000000 0 
81.000000 206.000000 0 
77.000000 220.000000 0 
109.000000 233.000000 0 
100.000000 253.000000 0 
112.000000 235.000000 0 
95.000000 251.000000 0 
116.000000 227.000000 0 
135.000000 224.000000 0 
106.000000 222.000000 0 
125.000000 247.000000 0 
93.000000 232.000000 0 
71.000000 233.000000 0 
57.000000 244.000000 0 
94.000000 256.000000 0 
93.000000 209.000000 0 
111.000000 260.000000 0 
89.000000 202.000000 0 
105.000000 207.000000 0 
120.000000 205.000000 0 
104.000000 242.000000 0 
97.000000 289.000000 0 
94.000000 282.000000 0 
64.000000 258.000000 0 
130.000000 265.000000 0 
122.000000 299.000000 0 
103.000000 250.000000 0 
99.000000 255.000000 0 
99.000000 269.000000 0 
68.000000 284.000000 0 
162.000000 305.000000 -1 
119.000000 241.000000 0 
115.000000 273.000000 0 
147.000000 302.000000 0 
89.000000 266.000000 0 
115.000000 271.000000 0 
107.000000 267.000000 0 
124.000000 292.000000 0 
77.000000 277.000000 0 
103.000000 275.000000 0 
114.000000 298.000000 0 
103.000000 280.000000 0 
106.000000 291.000000 0 
121.000000 277.000000 0 
86.000000 258.000000 0 
111.000000 301.000000 0 
121.000000 285.000000 0 
111.000000 259.000000 0 
119.000000 270.000000 0 
107.000000 265.000000 0 
108.000000 293.000000 0 
151.000000 302.000000 0 
117.000000 278.000000 0 
115.000000 258.000000 0 
128.000000 284.000000 0 
150.000000 259.000000 0 
99.000000 300.000000 0 
126.000000 266.000000 0 
117.000000 281.000000 0 
75.000000 275.000000 0 
139.000000 284.000000 0 
87.000000 259.000000 0 
112.000000 281.000000 0 
89.000000 291.000000 0 
101.000000 265.000000 0 
112.000000 295.000000 0 
111.000000 279.000000 0 
139.000000 265.000000 0 
96.000000 278.000000 0 
104.000000 281.000000 0 
113.000000 312.000000 0 
107.000000 304.000000 0 
104.000000 304.000000 0 
99.000000 300.000000 0 
112.000000 305.000000 0 
77.000000 265.000000 0 
103.000000 302.000000 0 
83.000000 301.000000 0 
115.000000 297.000000 0 
78.000000 297.000000 0 
104.000000 292.000000 0 
122.000000 361.000000 0 
80.000000 291.000000 0 
79.000000 330.000000 0 
108.000000 296.000000 0 
116.000000 344.000000 0 
129.000000 303.000000 0 
117.000000 325.000000 0 
90.000000 304.000000 0 
92.000000 289.000000 0 
86.000000 342.000000 0 
95.000000 312.000000 0 
76.000000 338.000000 0 
117.000000 300.000000 0 
102.000000 320.000000 0 
97.000000 349.000000 0 
97.000000 327.000000 0 
119.000000 324.000000 0 
71.000000 307.000000 0 
81.000000 305.000000 0 
95.000000 315.000000 0 
70.000000 280.000000 0 
104.000000 276.000000 0 
131.000000 295.000000 0 
115.000000 303.000000 0 
107.000000 307.000000 0 
97.000000 299.000000 0 
55.000000 334.000000 0 
99.000000 321.000000 0 
78.000000 335.000000 0 
112.000000 310.000000 0 
105.000000 348.000000 0 
105.000000 290.000000 0 
117.000000 335.000000 0 
127.000000 357.000000 0 
104.000000 329.000000 0 
60.000000 319.000000 0 
124.000000 345.000000 0 
155.000000 330.000000 5 
131.000000 324.000000 0 
105.000000 337.000000 0 
104.000000 341.000000 0 
98.000000 364.000000 0 
104.000000 351.000000 0 
96.000000 370.000000 0 
106.000000 322.000000 0 
68.000000 289.000000 0 
91.000000 315.000000 0 
102.000000 335.000000 0 
108.000000 320.000000 0 
105.000000 332.000000 0 
112.000000 346.000000 0 
107.000000 319.000000 0 
116.000000 306.000000 0 
92.000000 333.000000 0 
78.000000 330.000000 0 
110.000000 326.000000 0 
120.000000 322.000000 0 
125.000000 322.000000 0 
96.000000 333.000000 0 
119.000000 361.000000 0 
132.000000 343.000000 0 
122.000000 343.000000 0 
87.000000 370.000000 0 
123.000000 323.000000 0 
123.000000 342.000000 0 
74.000000 344.000000 0 
95.000000 351.000000 0 
121.000000 346.000000 0 
111.000000 351.000000 0 
163.000000 343.000000 5 
122.000000 380.000000 0 
104.000000 370.000000 0 
136.000000 364.000000 0 
115.000000 338.000000 0 
85.000000 375.000000 0 
137.000000 329.000000 0 
87.000000 357.000000 0 
93.000000 353.000000 0 
132.000000 351.000000 0 
129.000000 374.000000 0 
119.000000 382.000000 0 
110.000000 346.000000 0 
111.000000 314.000000 0 
134.000000 366.000000 0 
129.000000 330.000000 0 
102.000000 388.000000 0 
132.000000 390.000000 0 
141.000000 358.000000 0 
126.000000 342.000000 0 
119.000000 322.000000 0 
89.000000 364.000000 0 
123.000000 356.000000 0 
104.000000 385.000000 0 
137.000000 407.000000 0 
122.000000 355.000000 0 
129.000000 355.000000 0 
120.000000 387.000000 0 
112.000000 409.000000 0 
108.000000 402.000000 0 
104.000000 360.000000 0 
114.000000 351.000000 0 
146.000000 402.000000 0 
133.000000 408.000000 0 
135.000000 428.000000 -1 
122.000000 387.000000 0 
105.000000 380.000000 0 
113.000000 390.000000 0 
122.000000 387.000000 0 
84.000000 390.000000 0 
127.000000 368.000000 0 
122.000000 405.000000 0 
90.000000 364.000000 0 
128.000000 360.000000 0 
99.000000 390.000000 0 
126.000000 395.000000 0 
133.000000 396.000000 0 
119.000000 349.000000 0 
107.000000 341.000000 0 
153.000000 370.000000 0 
120.000000 379.000000 0 
102.000000 422.000000 0 
121.000000 396.000000 0 
117.000000 401.000000 0 
156.000000 392.000000 0 
119.000000 396.000000 0 
116.000000 361.000000 0 
131.000000 373.000000 0 
102.000000 382.000000 0 
114.000000 377.000000 0 
125.000000 406.000000 0 
120.000000 357.000000 0 
152.000000 369.000000 0 
100.000000 368.000000 0 
162.000000 382.000000 0 
133.000000 416.000000 0 
165.000000 406.000000 0 
117.000000 382.000000 0 
135.000000 390.000000 0 
134.000000 366.000000 0 
99.000000 380.000000 0 
155.000000 413.000000 0 
118.000000 381.000000 0 
111.000000 399.000000 0 
115.000000 390.000000 0 
134.000000 408.000000 0 
79.000000 415.000000 3 
104.000000 376.000000 0 
129.000000 409.000000 0 
70.000000 398.000000 3 
313.000000 317.000000 1 
296.000000 308.000000 1 
317.000000 304.000000 1 
309.000000 287.000000 1 
334.000000 295.000000 1 
320.000000 282.000000 1 
330.000000 300.000000 1 
284.000000 300.000000 2 
326.000000 275.000000 1 
322.000000 311.000000 1 
323.000000 313.000000 1 
326.000000 270.000000 1 
303.000000 274.000000 1 
323.000000 299.000000 1 
320.000000 329.000000 1 
304.000000 294.000000 1 
303.000000 272.000000 1 
320.000000 299.000000 1 
311.000000 266.000000 1 
291.000000 318.000000 1 
303.000000 294.000000 1 
339.000000 279.000000 -1 
313.000000 288.000000 1 
309.000000 248.000000 1 
307.000000 299.000000 1 
326.000000 319.000000 1 
301.000000 312.000000 1 
329.000000 315.000000 1 
298.000000 296.000000 1 
325.000000 257.000000 1 

